1;20220509;20220523;20220613;BRL;f1aba617109844c75362bd1f0ec02890;20347.00;t
2;20220520;20220531;0;BRL;f1aba617109844c75362bd1f0ec02890;30094.00;t
3;20220519;20220531;0;BRL;f1aba617109844c75362bd1f0ec02890;31234.00;t
4;20220124;20220311;20220331;BRL;3be66f847f01539ad5931ad893d133eb;126034.00;t
5;20220128;20220412;20220504;ARS;a4f1aba14259559f0b0c4cb40057319e;28146000.00;t
6;20220211;20220303;20220413;UYP;f31c664df0d925c20a77366957dddc1e;46753.00;t
7;20220209;20220303;20220413;UYP;f31c664df0d925c20a77366957dddc1e;28721.00;t
8;20220208;20220503;20220601;UYP;b1d34b681e22982ef7994d70bccf975f;28063.00;t
9;20220202;20220404;20220425;BRL;945963df19da215c8d7c1744c84e2b56;14854.00;t
10;20220321;20220405;0;ARS;82d3bbf722f3d55808c5c2b45a1cf3a5;14895600.00;t
11;20220223;20220311;20220331;BRL;11dc8d11aeb49acb1b0a94d9b0763863;9638.00;t
12;20220209;20220221;20220314;BRL;bf92c216a76a619c80cf14248f44a840;18889.00;t
13;20220210;20220318;20220427;UYP;668bc74eb1369accb2e44395c1caee22;22269.00;t
14;20220210;20220218;20220314;BRL;e64c6337023a700868761597f629bfaa;35577.00;t
15;20220605;20220615;20220718;BRL;dde1f02e52df6918a8429bffaafd4dfc;19206.00;t
16;20220530;20220615;20220718;BRL;dde1f02e52df6918a8429bffaafd4dfc;21404.00;t
17;20220221;20220406;20220517;UYP;08de90fd105cb1d32637a6a4993111c6;98521.00;t
18;20220224;20220624;0;BRL;d97f5745a4d71a104a18a056e0d87bed;29363.00;t
19;20220223;20220518;20220629;UYP;1f5f002c7d2403de78fc037c66493d67;96265.00;t
20;20220224;20220406;20220517;UYP;fcb2bbe0b47d2fb4902e9775787b901c;54259.00;t
21;20220805;20220816;20220826;BRL;2f716d5e6f8a11a271f42568dc7a2255;44540.00;f
22;20220301;20220329;20220517;UYP;f1ad1fc42f811783035b541b8a2630bc;277421.00;t
23;20220328;20220411;20220502;BRL;3ab7fc5d460d778751b3a3d8615f4a92;143936.00;t
24;20220306;20220318;20220412;BRL;2c16cf4de942b878150014087d49b4a2;38808.00;t
25;20220306;20220610;20220711;UYP;7912ef2f015819ec8bb69c53bc0a296a;359081.00;f
26;20220312;20220621;0;UYP;d301ae27ee94b25b31691d499c8999b3;40634.00;f
27;20220314;20220624;0;UYP;3f952a9fbba20d26238198bc9bae3449;93234.00;t
28;20220315;20220624;0;UYP;a09c26b77becce53d1f1c11354a1f2c3;87945.00;f
29;20220315;20220412;20220517;UYP;9d4b2e0e5c37e0325ec41fba83bebea5;326922.00;t
30;20220322;20220408;20220524;UYP;73e7ffcf026c9e7e030eecaddb235aaf;150800.00;t
31;20220316;20220504;20220607;UYP;707382317f24d107cd43c35e0dcaf3c4;91080.00;t
32;20220316;20220412;20220517;UYP;f83b92fe76fb2f93bf80a143b128d2e6;356285.00;t
33;20220317;20220328;20220420;BRL;8bcd363b52fed82212b090e8704ab6a4;31747.00;t
34;20220316;20220628;0;UYP;75973fcd3aa7afefc4d09669136147d6;43208.00;f
35;20220317;20220630;0;UYP;39afac03a48e4521b967b2ab54b7d59d;65866.00;f
36;20220316;20220629;0;UYP;49600c40c1578ae98b08348924cb5f96;189560.00;f
37;20220318;20220412;20220517;UYP;362b0a9afa6b6b016a690f0871321295;111317.00;t
38;20220324;20220404;20220425;BRL;be975b37449a57fbe4817621e5598ab9;35928.00;t
39;20220321;20220328;20220420;BRL;b714a20b8780107855e3ffec1c6f27e6;36178.00;t
40;20220323;20220705;20220809;UYP;1bcaeeebd1411296a7e2e52e91333f84;75677.00;t
41;20220323;20220705;0;UYP;1f703e21e74a1293215ca95adb4bf271;100713.00;f
42;20220401;20220411;20220502;BRL;d00151a42c18213c62f04a3f4da1afb1;26274.00;t
43;20220323;20220706;20220809;UYP;c943187f2c50a89484dc6a9b47cb6491;41616.00;f
44;20220707;20220727;20220823;UYP;bf4334086f7fadb5e4b9eba8c54eacdd;439463.00;t
45;20220323;20220707;20220809;UYP;9a2afb145bd0ab578e2158e6d73e009c;74874.00;f
46;20220324;20220404;20220425;BRL;a49b8445ed7079bf784106ac59702725;43690.00;t
47;20220324;20220404;20220425;BRL;46b9be31413602d64554ab03a18b0376;18574.00;t
48;20220325;20220404;20220425;BRL;d42ae92b845980e4717281a1b34afb5f;50591.00;t
49;20220325;20220404;20220425;BRL;8737b9b43eb809b3be6f34a6d152e058;47280.00;t
50;20220325;20220707;20220809;UYP;6f95a2213e1bdc700dab6f2384afb912;98661.00;t
51;20220328;20220404;20220425;BRL;2ff4bd779b4aa85ed7d8cc2fdf8d761c;35928.00;t
52;20220328;20220418;20220502;BRL;e75f4a9c4832569dbfb9e6f273378459;27826.00;t
53;20220328;20220418;20220502;BRL;e75f4a9c4832569dbfb9e6f273378459;41795.00;t
54;20220329;20220418;0;BRL;cc6fbc6d33d9cdadd1065cce0de36585;43164.00;t
55;20220329;20220406;20220427;BRL;ea3de752ef74d6abbc60f3f7381b23b8;53892.00;t
56;20220401;20220421;20220601;ARS;e2c8bff9e30f969d6643598158a3113c;15699000.00;t
57;20220330;20220418;20220505;BRL;add380cfb9696ff19264f22ecb6879b3;35930.00;t
58;20220403;20220512;20220602;BRL;f4edc431c239ba8aa05d1f4585ae88fe;35775.00;t
59;20220401;20220426;0;BRL;fb3eda8343479aa23b45f14a1831cfd5;11259.00;t
60;20220401;20220714;0;UYP;1e7db5e19d27022fcb588ed857effb0f;33852.00;f
61;20220401;20220418;20220502;BRL;c74656dfd5e1c2f82326c99afde4350c;28420.00;t
62;20220401;20220425;0;BRL;1c62c42a9423ebd2c03d796ea1dc18cf;35928.00;t
63;20220404;20220418;20220502;BRL;87c236595534b70cdb671f20291e3475;67260.00;t
64;20220403;20220418;20220502;BRL;4f62a081d6f12c4ab28fcfbb0a198463;39456.00;t
65;20220405;20220420;20220524;UYP;661e4e443565996e190bf3fea3c868e1;104792.00;t
66;20220405;20220418;20220505;BRL;5ae5800a961d6c08a37fd3e7f0e25849;9886.00;t
67;20220405;20220418;20220505;BRL;5ae5800a961d6c08a37fd3e7f0e25849;12248.00;t
68;20220407;20220502;20220523;BRL;233c2fe7560e0f9314995bc38618c18b;38124.00;t
69;20220606;20220614;20220711;BRL;d8714728c9a2167eecfa6dfd5eb07ec7;30408.00;f
70;20220412;20220427;20220517;BRL;7c70e3efa43e94f7f528978b007da3ab;38808.00;t
71;20220823;20220828;0;BRL;5aeb333614e690cc2de0f8fcf661ebd9;44739.00;f
72;20220428;20220629;20220714;ARS;f7af86b56a30d9d5befc864b8c2281f2;37439300.00;t
73;20220429;20220517;20220606;ARS;fb51c048090ee3a005c8287b13721d05;57614200.00;f
74;20220529;20220602;20220629;BRL;3af70aeea86985290c81ece266c6192b;39740.00;t
75;20220513;20220526;0;BRL;64ecc2437dd95ebba167fa2b5307a728;64257.00;f
76;20220523;20220610;0;BRL;99998d2db54337efa5cb694b28d4f613;23335.00;t
77;20220523;20220812;20220826;UYP;2f8af707fa3c3084bf22387923330a93;77420.00;f
78;20220522;20220526;0;BRL;07f34e1d7b57357f9590d54de9482087;16656.00;f
79;20220523;20220531;20220622;BRL;ebdca34a4455018fd4f12d4a440c2637;27850.00;t
80;20220524;20220608;20220721;BRL;7acd15e2b697ce50bddc7c99f2b32128;29698.00;t
81;20220527;20220608;20220711;UYP;67b114a1970a2d05cc9657e5e5b97077;140429.00;f
82;20220525;20220608;0;BRL;c5dce93fbc861cd615cd93f9f9e9f631;20016.00;f
83;20220526;20220603;20220623;BRL;f7b32b3a5381491cf5cee6fd9d100cfa;72094.00;t
84;20220528;20220609;20220627;BRL;014d23df80b533364d87dd72fe0f27ab;350314.00;t
85;20220528;20220609;20220627;BRL;014d23df80b533364d87dd72fe0f27ab;613810.00;t
86;20220616;20220823;20220826;UYP;19e0d5a1ce53222a578ebf65aa1c89c1;348817.00;f
87;20220528;20220609;20220627;BRL;6a4cb83d060fbe4eb1ec120e00a198ab;93303.00;t
88;20220528;20220603;20220630;BRL;3a57439645a042542433229e33f0b38a;48196.00;t
89;20220530;20220616;20220711;BRL;e531fe92259fc7a3dcef95c2f1eb355e;50900.00;t
90;20220530;20220609;20220712;BRL;18c05cf913c05e60d67da1c4c7999bb1;151090.00;t
91;20220530;20220622;20220718;BRL;2ed3e3fed58adff967c0f83e27d050f8;38300.00;t
92;20220531;20220702;20220704;BRL;c4a4186421d98705b119c6c91f1aefee;32488.00;t
93;20220531;20220609;20220628;BRL;230920ae635a5f5ec9d044053175653b;30060.00;f
94;20220601;20220609;20220711;BRL;1b1750ca916a51455e8030c658c910e1;29700.00;f
95;20220601;20220610;20220711;BRL;8512547cd81c885e52dd36a13bc0cb3e;55084.00;f
96;20220601;20220615;20220718;BRL;f5f17dc455ff1be5c7332b4bb4a50424;40440.00;f
97;20220601;20220616;20220630;BRL;e7c325414ff861ea3c6cdb889bdd0422;65280.00;t
98;20220601;20220610;20220711;BRL;39ef81d7e476d8f61347dfd5915224ab;38376.00;f
99;20220603;20220611;20220701;BRL;4024fab8b5fede031f29a90ed92d7866;29025.00;f
100;20220604;20220630;0;BRL;2781858a7840b0f66ecaa682985f2d84;6755.00;t
801;20220630;20220707;20220728;BRL;ad08f900241018e5b68e7ae495d58617;90031.00;f
802;20220703;20220708;0;BRL;5f4ddeca52757bf86304a3e87f11f4c3;282.00;t
803;20220704;20220709;0;BRL;3f3fc1ccebebb30f390291f6d1b81a70;62160.00;f
804;20220705;20220717;20220802;BRL;d990e7fe083eebea91fffca220982ca2;30326.00;f
805;20220706;20220716;20220810;BRL;37d29f3ea2a37bb73cadc4e60ef9a149;20083.00;f
806;20220707;20220721;20220817;BRL;f4e2fc5cd4586c02dcee30ef08af59e2;63480.00;t
807;20220714;20220726;20220816;BRL;83743cbcbe31ac3818708e4b21081acf;81160.00;f
808;20220709;20220804;0;UYP;f11a8a2be3bdec864d486d62a26c7831;125031.00;t
809;20220712;20220724;20220822;BRL;e1d76004d935062e0066ff376dd83d7e;71870.00;t
810;20220712;20220721;20220817;BRL;824c9da51b3ea6decb6d7937c5d95a62;15517.00;t
811;20220714;20220721;20220817;BRL;752d603d3e66c94d1bb0afd57fdef84f;19980.00;f
812;20220714;20220722;20220811;BRL;1e4cfa4bae92462956f0d7f19d43f4cc;9705.00;f
813;20220715;20220729;20220823;BRL;aeb11dda873dc696ee41b85a8eaa35af;70404.00;f
814;20220715;20220721;20220817;BRL;ec47f59a9aae44db47df29690f7de61f;29970.00;f
815;20220719;20220724;20220816;BRL;23ba4c24e42a7ec80d2d02563f16ca87;22636.00;f
